dateOfLoss,baseFloodElevation,lowestFloorElevation,causeOfDamage,floodRisk,precipitation
8/27/2017,54.6,55.2,4,1,11.12
8/27/2017,57.2,57.6,4,1,11.12
8/27/2017,54,55.6,2,1,11.12
8/27/2017,18,22.3,4,1,11.12
8/27/2017,56,57.5,2,1,11.12
8/27/2017,58,58.6,0,1,11.12
8/27/2017,36.3,38.5,4,1,11.12
8/27/2017,33,36.2,0,1,11.12
8/27/2017,106,106.9,2,1,11.12
8/27/2017,58,59.8,2,1,11.12
8/27/2017,61,60.7,2,1,11.12
8/27/2017,22.8,23.9,2,1,11.12
8/27/2017,58,58.7,4,1,11.12
8/27/2017,51,51.5,2,1,11.12
8/27/2017,65,66.1,4,1,11.12
8/27/2017,73,74.5,2,1,11.12
8/27/2017,49,50.1,2,1,11.12
8/27/2017,52.2,54.7,2,1,11.12
8/27/2017,54,56.4,2,1,11.12
8/27/2017,74.5,74.6,2,1,11.12
8/27/2017,74.5,74.7,2,1,11.12
8/27/2017,60,63.7,2,1,11.12
8/27/2017,55.1,55.8,2,1,11.12
8/27/2017,57,58.9,1,1,11.12
8/27/2017,79,87.1,4,1,11.12
8/27/2017,57,58.6,2,1,11.12
8/27/2017,50,52.9,2,1,11.12
8/27/2017,49.1,48.4,4,1,11.12
8/27/2017,60,63.2,0,1,11.12
8/27/2017,57.5,59.2,2,1,11.12
8/27/2017,53,57,4,1,11.12
8/27/2017,56.6,58.1,2,1,11.12
8/27/2017,57,57.3,2,1,11.12
8/27/2017,53,57.6,2,1,11.12
8/27/2017,54,55.7,4,1,11.12
8/27/2017,50,50.5,0,1,11.12
8/27/2017,49.3,50.4,2,1,11.12
8/27/2017,9990,9990,4,1,11.12
8/27/2017,65,67.6,2,1,11.12
8/27/2017,67,69.9,4,1,11.12
8/27/2017,52.8,56.5,4,1,11.12
8/27/2017,56,56.1,4,1,11.12
8/27/2017,9990,9991,4,1,11.12
8/27/2017,117,119.4,2,1,11.12
8/27/2017,15.5,16,4,1,11.12
8/27/2017,53,56.7,4,1,11.12
8/27/2017,55.7,56.7,4,1,11.12
8/27/2017,55.7,57,2,1,11.12
8/27/2017,9990,9990,2,1,11.12
8/27/2017,56,57.2,4,1,11.12
8/27/2017,58.1,55.5,4,1,11.12
8/27/2017,53,57,2,1,11.12
8/27/2017,52.6,53.6,2,1,11.12
8/27/2017,57.3,59.5,2,1,11.12
8/27/2017,58.8,59.8,4,1,11.12
8/27/2017,48.3,49.7,4,1,11.12
8/27/2017,56,57.7,4,1,11.12
8/27/2017,35,35.9,4,1,11.12
8/27/2017,9990,53.3,4,1,11.12
8/27/2017,73,75.8,4,1,11.12
8/27/2017,55,53.1,4,1,11.12
8/27/2017,54.9,56.6,4,1,11.12
8/27/2017,59,60.4,2,1,11.12
8/27/2017,73,75,4,1,11.12
8/27/2017,51,51.7,2,1,11.12
8/27/2017,30.8,30.3,2,1,11.12
8/27/2017,53,55.5,2,1,11.12
8/27/2017,64,64.7,0,1,11.12
8/27/2017,55.7,59.2,4,1,11.12
8/27/2017,33,36.2,2,1,11.12
8/27/2017,54,54.1,2,1,11.12
8/27/2017,48,47.7,2,1,11.12
8/27/2017,59.4,57.8,4,1,11.12
8/27/2017,19.3,20.2,2,1,11.12
8/27/2017,53,54,4,1,11.12
8/27/2017,72.4,71.9,0,1,11.12
8/27/2017,52.8,55.9,4,1,11.12
8/27/2017,59,59.8,2,1,11.12
8/27/2017,57,57.3,3,1,11.12
8/27/2017,64,63.7,2,1,11.12
8/27/2017,48.5,49.1,4,1,11.12
8/27/2017,71.9,79.1,2,1,11.12
8/27/2017,49.3,50.8,4,1,11.12
8/27/2017,62,62.6,2,1,11.12
8/27/2017,55.5,56,2,1,11.12
8/27/2017,55.6,55.6,2,1,11.12
8/27/2017,55.7,57.1,2,1,11.12
8/27/2017,38,41.8,2,1,11.12
8/27/2017,77,81.7,4,1,11.12
8/27/2017,50,47.7,4,1,11.12
8/27/2017,70.1,71.2,2,1,11.12
8/27/2017,53,55.9,2,1,11.12
8/27/2017,74,68.7,2,1,11.12
8/27/2017,33.5,35.5,4,1,11.12
8/27/2017,57.2,59.4,4,1,11.12
8/27/2017,61.1,64.9,2,1,11.12
8/27/2017,51,53.6,2,1,11.12
8/27/2017,50,51.7,4,1,11.12
8/27/2017,55,55.6,2,1,11.12
8/27/2017,57.8,58.4,2,1,11.12
8/27/2017,56,57.9,2,1,11.12
8/27/2017,57.5,58,2,1,11.12
8/27/2017,55,55.5,0,1,11.12
8/27/2017,52.6,54.4,4,1,11.12
8/27/2017,990,991,4,1,11.12
8/27/2017,73,75.8,2,1,11.12
8/27/2017,57.9,59.6,2,1,11.12
8/27/2017,81,83.2,4,1,11.12
8/27/2017,87.8,88.3,2,1,11.12
8/27/2017,55.2,60.1,2,1,11.12
8/27/2017,81.2,79.7,0,1,11.12
8/27/2017,52,50,2,1,11.12
8/27/2017,57.3,55.4,2,1,11.12
8/27/2017,53,58,2,1,11.12
8/27/2017,53.5,54.8,4,1,11.12
8/27/2017,55,58.4,2,1,11.12
8/27/2017,59,60.6,2,1,11.12
8/27/2017,49.4,49.6,3,1,11.12
8/27/2017,107.2,108.2,2,1,11.12
8/27/2017,52,53.1,4,1,11.12
8/27/2017,78,83.5,2,1,11.12
8/27/2017,58,57.6,4,1,11.12
8/27/2017,57,59.2,2,1,11.12
8/27/2017,71,73.7,2,1,11.12
8/27/2017,81,83.1,4,1,11.12
8/27/2017,49,50.2,4,1,11.12
8/27/2017,50,52.6,2,1,11.12
8/27/2017,109.2,109.2,4,1,11.12
8/27/2017,107.6,108.6,4,1,11.12
8/27/2017,58,57.8,4,1,11.12
8/27/2017,80,79.8,4,1,11.12
8/27/2017,49,49.7,4,1,11.12
8/27/2017,57.7,58.2,2,1,11.12
8/27/2017,53,54.6,2,1,11.12
8/27/2017,56.5,58.9,4,1,11.12
8/27/2017,56,57.4,4,1,11.12
8/27/2017,50,53.2,4,1,11.12
8/27/2017,110.1,110.9,,1,11.12
8/27/2017,44,45.5,4,1,11.12
8/27/2017,109,111.1,4,1,11.12
8/27/2017,42.6,44.7,2,1,11.12
8/27/2017,52.1,56.2,4,1,11.12
8/27/2017,110,113,4,1,11.12
8/27/2017,19,20,2,1,11.12
8/27/2017,64.8,64.5,2,1,11.12
8/27/2017,56,58.2,4,1,11.12
8/27/2017,52,54.2,4,1,11.12
8/27/2017,50,51.5,2,1,11.12
8/27/2017,57.7,59.3,4,1,11.12
8/27/2017,55,54.5,4,1,11.12
8/27/2017,15,16.7,4,1,11.12
8/27/2017,58.2,63.5,2,1,11.12
8/27/2017,60,63.5,4,1,11.12
8/27/2017,49.4,50.6,4,1,11.12
8/27/2017,57.1,59.1,4,1,11.12
8/27/2017,39,39.7,4,1,11.12
8/27/2017,73,73.5,4,1,11.12
8/27/2017,56,57.6,2,1,11.12
8/27/2017,57.4,58.7,4,1,11.12
8/27/2017,49.4,48,2,1,11.12
8/27/2017,67.6,69.4,4,1,11.12
8/27/2017,20,21.7,2,1,11.12
8/27/2017,49.5,49.4,4,1,11.12
8/27/2017,49.6,51.1,4,1,11.12
8/27/2017,50,53.6,2,1,11.12
8/27/2017,60,61.9,2,1,11.12
8/27/2017,34.5,34.2,4,1,11.12
8/27/2017,52.6,53.4,2,1,11.12
8/27/2017,53,55.2,2,1,11.12
8/27/2017,75,74.5,1,1,11.12
8/27/2017,83,83.6,2,1,11.12
8/27/2017,56,58,4,1,11.12
8/27/2017,56,56,2,1,11.12
8/27/2017,19,12,1,1,11.12
8/27/2017,58.7,61.9,2,1,11.12
8/27/2017,57,57,2,1,11.12
8/27/2017,71.8,72.8,2,1,11.12
8/27/2017,79.4,80.1,4,1,11.12
8/27/2017,49,50.7,4,1,11.12
8/27/2017,57,57.4,2,1,11.12
8/27/2017,50,49.7,4,1,11.12
8/27/2017,49.3,49.7,4,1,11.12
8/27/2017,44.5,45.3,2,1,11.12
8/27/2017,2,0.8,2,1,11.12
8/27/2017,64,64.2,0,1,11.12
8/27/2017,64,64.2,0,1,11.12
8/27/2017,64,64.1,4,1,11.12
8/27/2017,64,64.1,4,1,11.12
8/27/2017,64,64.1,0,1,11.12
8/27/2017,31,31.5,4,1,11.12
8/27/2017,41,45.2,2,1,11.12
8/27/2017,49,50.5,2,1,11.12
8/27/2017,45.1,45.8,4,1,11.12
8/27/2017,53,57,2,1,11.12
8/27/2017,34,35.3,0,1,11.12
8/27/2017,45,47.3,4,1,11.12
8/27/2017,50,52.8,4,1,11.12
8/27/2017,78.4,76.5,4,1,11.12
8/27/2017,50.3,54.5,4,1,11.12
8/27/2017,61.8,58.7,2,1,11.12
8/27/2017,70,70.1,2,1,11.12
8/27/2017,66,65.3,4,1,11.12
8/27/2017,56.6,53.2,2,1,11.12
8/27/2017,49,50.7,2,1,11.12
8/27/2017,64.4,64.5,2,1,11.12
8/27/2017,33.8,33.4,2,1,11.12
8/27/2017,54,54.3,2,1,11.12
8/27/2017,56.6,55.5,4,1,11.12
8/27/2017,73,74.3,4,1,11.12
8/27/2017,54,55.7,4,1,11.12
8/27/2017,55.4,55.8,2,1,11.12
8/27/2017,65.7,63.9,4,1,11.12
8/27/2017,31,30.8,2,1,11.12
8/27/2017,53,51.9,4,1,11.12
8/27/2017,30,31.2,4,1,11.12
8/27/2017,67,68.2,4,1,11.12
8/27/2017,45,46.2,4,1,11.12
8/27/2017,56,57.7,2,1,11.12
8/27/2017,55,57.9,2,1,11.12
8/27/2017,45,47.1,4,1,11.12
8/27/2017,80,80.3,2,1,11.12
8/27/2017,56,55.6,4,1,11.12
8/27/2017,57.5,57.7,2,1,11.12
8/27/2017,57.1,57.1,0,1,11.12
8/27/2017,53,55.2,4,1,11.12
8/27/2017,55.3,55.7,4,1,11.12
8/27/2017,49.3,52.3,2,1,11.12
8/27/2017,78,78.2,4,1,11.12
8/27/2017,59.8,63.3,4,1,11.12
8/27/2017,78,80.1,0,1,11.12
8/27/2017,54,52.1,4,1,11.12
8/27/2017,56.2,58.2,4,1,11.12
8/27/2017,81,78.6,2,1,11.12
8/27/2017,49.6,45.5,4,1,11.12
8/27/2017,49.3,49.1,4,1,11.12
8/27/2017,52.8,56.4,4,1,11.12
8/27/2017,59,59.8,4,1,11.12
8/27/2017,64.9,70.7,2,1,11.12
8/27/2017,78.5,78.4,4,1,11.12
8/27/2017,82,84.9,2,1,11.12
8/27/2017,51,57.2,2,1,11.12
8/27/2017,78,79.9,4,1,11.12
8/27/2017,50.2,49.7,2,1,11.12
8/27/2017,73,73.9,4,1,11.12
8/27/2017,80,83.4,2,1,11.12
8/27/2017,49,52.5,4,1,11.12
8/27/2017,78.5,77.7,0,1,11.12
8/27/2017,49,52,2,1,11.12
8/27/2017,54.3,54.8,2,1,11.12
8/27/2017,53,56.2,4,1,11.12
8/27/2017,78.5,83.9,4,1,11.12
8/27/2017,55,56.4,2,1,11.12
8/27/2017,55,54,4,1,11.12
8/27/2017,63,67.5,2,1,11.12
8/27/2017,50,51.1,2,1,11.12
8/27/2017,55.6,56.4,2,1,11.12
8/27/2017,57.1,58.4,4,1,11.12
8/27/2017,56,56.2,4,1,11.12
8/27/2017,73,71.6,4,1,11.12
8/27/2017,55,61.7,4,1,11.12
8/27/2017,59,58.5,4,1,11.12
8/27/2017,62.5,66.3,2,1,11.12
8/27/2017,59,61.4,4,1,11.12
8/27/2017,57.3,58.6,4,1,11.12
8/27/2017,72.2,78,1,1,11.12
8/27/2017,56.6,57.5,2,1,11.12
8/27/2017,34,35.3,2,1,11.12
8/27/2017,53,54.9,4,1,11.12
8/27/2017,55.1,57,0,1,11.12
8/27/2017,63,68,0,1,11.12
8/27/2017,95,95.8,0,1,11.12
8/27/2017,58,67.2,0,1,11.12
8/27/2017,51,54.3,0,1,11.12
8/27/2017,56.8,58.4,0,1,11.12
8/27/2017,53,55.9,0,1,11.12
8/27/2017,50,52.5,0,1,11.12
8/27/2017,43,46.7,0,1,11.12
8/27/2017,24,24.2,0,1,11.12
8/27/2017,57.5,56.3,0,1,11.12
8/27/2017,109.6,109.2,0,1,11.12
8/27/2017,38.6,47.6,0,1,11.12
8/27/2017,52.6,53.3,0,1,11.12
8/27/2017,78.6,78.7,0,1,11.12
8/27/2017,44,43.1,0,1,11.12
8/27/2017,52,54.2,0,1,11.12
8/27/2017,72.1,74,0,1,11.12
8/27/2017,42.8,44,0,1,11.12
8/27/2017,70.1,74.8,0,1,11.12
8/27/2017,65.4,64.3,0,1,11.12
8/27/2017,54.1,56.9,0,1,11.12
8/27/2017,53,55.7,0,1,11.12
8/27/2017,61.1,58.6,0,1,11.12
8/27/2017,61.1,59.3,0,1,11.12
8/27/2017,61.1,63.6,0,1,11.12
8/27/2017,59,58.5,0,1,11.12
8/27/2017,55,53.4,0,1,11.12
8/27/2017,81,82.3,0,1,11.12
8/27/2017,55.3,57.1,0,1,11.12
8/27/2017,30.8,32.1,0,1,11.12
8/27/2017,55,53.2,0,1,11.12
8/27/2017,51.5,54.3,0,1,11.12
8/27/2017,52,51.4,0,1,11.12
8/27/2017,81,82.2,0,1,11.12
8/27/2017,52,58.6,0,1,11.12
8/27/2017,38,37.7,0,1,11.12
8/27/2017,76.8,75.6,0,1,11.12
8/27/2017,49,50.7,0,1,11.12
8/27/2017,69.7,75.9,4,1,11.12
8/27/2017,60.2,56.5,0,1,11.12
8/27/2017,50.7,52.4,0,1,11.12
8/27/2017,59.8,63.8,0,1,11.12
8/27/2017,90,92.6,0,1,11.12
8/27/2017,72,67.5,0,1,11.12
8/27/2017,19.3,21.8,0,1,11.12
8/27/2017,55.2,56.1,0,1,11.12
8/27/2017,49,51.8,0,1,11.12
8/27/2017,51,53,0,1,11.12
8/27/2017,79.3,79,0,1,11.12
8/27/2017,51,51.5,0,1,11.12
8/27/2017,67,68.2,4,1,11.12
8/27/2017,79.4,77.8,0,1,11.12
8/27/2017,55.7,58,0,1,11.12
8/27/2017,57.7,56.1,0,1,11.12
8/27/2017,50,53.9,0,1,11.12
8/27/2017,55,52.8,0,1,11.12
8/27/2017,60.3,61.8,0,1,11.12
8/27/2017,57,58.4,0,1,11.12
8/27/2017,52.8,55.5,0,1,11.12
8/27/2017,57.2,59.1,0,1,11.12
8/27/2017,47.2,52.2,0,1,11.12
8/27/2017,79,0,0,1,11.12
8/27/2017,59.3,61.4,0,1,11.12
8/27/2017,51,52.3,0,1,11.12
8/27/2017,58,58.8,0,1,11.12
8/27/2017,72.5,74.2,0,1,11.12
8/27/2017,56,57.5,0,1,11.12
8/27/2017,55.5,57.1,0,1,11.12
8/27/2017,55.5,54.8,0,1,11.12
8/27/2017,82,83.7,0,1,11.12
8/27/2017,73,76.3,0,1,11.12
8/27/2017,50.5,52.6,0,1,11.12
8/27/2017,55.8,57.6,0,1,11.12
8/27/2017,53,56.6,0,1,11.12
8/27/2017,79,81,0,1,11.12
8/27/2017,81,84.8,0,1,11.12
8/27/2017,71,73,0,1,11.12
8/27/2017,82,85.1,0,1,11.12
8/27/2017,58,58.8,0,1,11.12
8/27/2017,55,58.3,0,1,11.12
8/27/2017,48,52.2,0,1,11.12
8/27/2017,20,21.9,0,1,11.12
8/27/2017,20,12.7,0,1,11.12
8/27/2017,56.6,61.1,0,1,11.12
8/27/2017,42,0,0,1,11.12
8/27/2017,44,38.2,0,1,11.12
8/27/2017,42,47,0,1,11.12
8/27/2017,42,42.9,0,1,11.12
8/27/2017,42,43,0,1,11.12
8/27/2017,42,42,0,1,11.12
8/27/2017,42,44.9,0,1,11.12
8/27/2017,42,44.3,0,1,11.12
8/27/2017,42,44.9,0,1,11.12
8/27/2017,42.2,45.7,0,1,11.12
8/27/2017,41.7,43.4,4,1,11.12
8/27/2017,42,43,0,1,11.12
8/27/2017,42,0,0,1,11.12
8/27/2017,42,0,0,1,11.12
8/27/2017,43,47.2,0,1,11.12
8/27/2017,42,48,0,1,11.12
8/27/2017,42,0,0,1,11.12
8/27/2017,42,0,0,1,11.12
8/27/2017,42,0,0,1,11.12
8/27/2017,42,43,0,1,11.12
8/27/2017,42,43,0,1,11.12
8/27/2017,42,43,0,1,11.12
8/27/2017,42,43,0,1,11.12
8/27/2017,43,43.6,0,1,11.12
8/27/2017,42,43,0,1,11.12
8/27/2017,43,0,0,1,11.12
8/27/2017,53,57.3,0,1,11.12
8/27/2017,61,75.6,0,1,11.12
8/27/2017,57.3,59.4,0,1,11.12
8/27/2017,50,47.2,0,1,11.12
8/27/2017,73,72,0,1,11.12
8/27/2017,33,33.4,0,1,11.12
8/27/2017,33.2,32.9,0,1,11.12
8/27/2017,52.6,54,0,1,11.12
8/27/2017,55.9,56.7,0,1,11.12
8/27/2017,66,67.8,4,1,11.12
8/27/2017,74.1,80,0,1,11.12
8/27/2017,52.5,52.6,0,1,11.12
8/27/2017,51,51.8,0,1,11.12
8/27/2017,51,51.4,0,1,11.12
8/27/2017,50.7,51.9,0,1,11.12
8/27/2017,25,26.1,0,1,11.12
8/27/2017,50,48.3,0,1,11.12
8/27/2017,108,107.7,0,1,11.12
8/27/2017,54,60.2,0,1,11.12
8/27/2017,53,57.4,0,1,11.12
8/27/2017,55,58,0,1,11.12
8/27/2017,55,56,0,1,11.12
8/27/2017,60.4,64.6,0,1,11.12
8/27/2017,60.4,64.6,0,1,11.12
8/27/2017,63.5,64.4,0,1,11.12
8/27/2017,39,43.8,0,1,11.12
8/27/2017,108,109.2,0,1,11.12
8/27/2017,55,52.9,0,1,11.12
8/27/2017,54,55.9,0,1,11.12
8/27/2017,56.4,57,0,1,11.12
8/27/2017,49,50.6,0,1,11.12
8/27/2017,55,55.5,0,1,11.12
8/27/2017,59,60.9,0,1,11.12
8/27/2017,26,25.3,0,1,11.12
8/27/2017,49.7,47.4,0,1,11.12
8/27/2017,58.7,57.7,0,1,11.12
8/27/2017,55,56.7,0,1,11.12
8/27/2017,55,53.6,0,1,11.12
8/27/2017,50,50.5,0,1,11.12
8/27/2017,62.3,61,0,1,11.12
8/27/2017,81.8,79.1,0,1,11.12
8/27/2017,71.2,72.4,0,1,11.12
8/27/2017,32,33,0,1,11.12
8/27/2017,55,57,0,1,11.12
8/27/2017,33,33.7,0,1,11.12
8/27/2017,52,56,0,1,11.12
8/27/2017,57,57.6,0,1,11.12
8/27/2017,56,56,0,1,11.12
8/27/2017,58.4,60.4,0,1,11.12
8/27/2017,55.6,57.7,0,1,11.12
8/27/2017,68,69.7,0,1,11.12
8/27/2017,50.8,54.5,0,1,11.12
8/27/2017,59,64.7,0,1,11.12
8/27/2017,55.5,56.2,0,1,11.12
8/27/2017,60,61.8,0,1,11.12
8/27/2017,80.2,81.7,0,1,11.12
8/27/2017,50,52,0,1,11.12
8/27/2017,52,53.5,0,1,11.12
8/27/2017,57.5,56.5,0,1,11.12
8/27/2017,47.6,48.5,0,1,11.12
8/27/2017,70.1,65.7,2,1,11.12
8/27/2017,50,50.5,4,1,11.12
8/27/2017,55.5,55.6,4,1,11.12
8/27/2017,60.5,60.7,2,1,11.12
8/27/2017,80,83.3,2,1,11.12
8/27/2017,58,59.3,2,1,11.12
8/27/2017,52,55.3,4,1,11.12
8/27/2017,60,62.4,2,1,11.12
8/27/2017,49.7,51.9,4,1,11.12
8/27/2017,51,54.1,2,1,11.12
8/27/2017,53.8,53.4,2,1,11.12
8/27/2017,57,57.9,4,1,11.12
8/27/2017,49.4,51.3,2,1,11.12
8/27/2017,62,62.2,2,1,11.12
8/27/2017,57,59,4,1,11.12
8/27/2017,77,75.7,2,1,11.12
8/27/2017,48.3,45.8,4,1,11.12
8/27/2017,80,81.1,2,1,11.12
8/27/2017,58.5,59,4,1,11.12
8/27/2017,55,57.3,4,1,11.12
8/27/2017,81,81.7,2,1,11.12
8/27/2017,55,58.3,4,1,11.12
8/27/2017,51,51.9,2,1,11.12
8/27/2017,56.6,59.8,0,1,11.12
8/27/2017,74,75.2,4,1,11.12
8/27/2017,55.7,56.3,4,1,11.12
8/27/2017,79.7,80.6,2,1,11.12
8/27/2017,54.6,53.3,4,1,11.12
8/27/2017,80,81.3,2,1,11.12
8/27/2017,,59.3,4,1,11.12
8/27/2017,55,58.7,4,1,11.12
8/27/2017,63,64.1,4,1,11.12
8/27/2017,49,50.7,2,1,11.12
8/27/2017,50,54.3,2,1,11.12
8/27/2017,50,53,4,1,11.12
8/27/2017,49.5,50.3,4,1,11.12
8/27/2017,58,57.8,2,1,11.12
8/27/2017,52,57.5,2,1,11.12
8/27/2017,55.2,55.7,2,1,11.12
8/27/2017,56,57.9,4,1,11.12
8/27/2017,35,35,4,1,11.12
8/27/2017,60.6,60,4,1,11.12
8/27/2017,48,55.6,2,1,11.12
8/27/2017,66,66.4,1,1,11.12
8/27/2017,66,68.2,2,1,11.12
8/27/2017,66,68.5,2,1,11.12
8/27/2017,66,66.4,4,1,11.12
8/27/2017,67,66.9,4,1,11.12
8/27/2017,66,66.6,2,1,11.12
8/27/2017,66,66.2,4,1,11.12
8/27/2017,66,67,0,1,11.12
8/27/2017,66,66.5,0,1,11.12
8/27/2017,143.5,145,0,1,11.12
8/27/2017,153,155.4,0,1,11.12
8/27/2017,141.3,145.2,2,1,11.12
8/27/2017,149,149.4,0,1,11.12
8/27/2017,148.9,149.8,4,1,11.12
8/27/2017,148,150.6,4,1,11.12
8/27/2017,140.3,143.6,2,1,11.12
8/27/2017,151,154.7,4,1,11.12
8/27/2017,138.5,135.6,0,1,11.12
8/27/2017,137,139.8,4,1,11.12
8/27/2017,139,1,2,1,11.12
8/27/2017,139,140.5,2,1,11.12
8/27/2017,151,153.4,4,1,11.12
8/27/2017,140,145,4,1,11.12
8/27/2017,151,152.2,0,1,11.12
8/27/2017,33,32.6,0,1,11.12
8/27/2017,31,32.2,0,1,11.12
8/27/2017,28,27.8,0,1,11.12
8/27/2017,28,29.9,4,1,11.12
8/27/2017,28,28.8,4,1,11.12
8/27/2017,31,35.2,2,1,11.12
8/27/2017,30.9,32.1,2,1,11.12
8/27/2017,29,29.1,4,1,11.12
8/27/2017,27,27.9,2,1,11.12
8/27/2017,58.2,63.6,0,1,11.12
8/27/2017,55,59.5,0,1,11.12
8/27/2017,29,31.8,2,1,11.12
8/27/2017,30.6,31.2,2,1,11.12
8/27/2017,28,32.3,4,1,11.12
8/27/2017,27.4,28.7,4,1,11.12
8/27/2017,29,29.1,0,1,11.12
8/27/2017,30,32.8,0,1,11.12
8/27/2017,30,30,0,1,11.12
8/27/2017,30,30,0,1,11.12
8/27/2017,31,33.2,2,1,11.12
8/27/2017,31,30.9,4,1,11.12
8/27/2017,48.6,48.5,4,1,11.12
8/27/2017,48.9,48.3,,1,11.12
8/27/2017,48.7,49.2,2,1,11.12
8/27/2017,48,48.9,4,1,11.12
8/27/2017,48.4,49.1,0,1,11.12
8/27/2017,12,12.9,0,1,11.12
8/27/2017,36,37.6,0,1,11.12
8/27/2017,12.5,0,0,1,11.12
8/27/2017,17,19.7,0,1,11.12
8/27/2017,22,22.1,0,1,11.12
8/27/2017,16.5,22.1,4,1,11.12
8/27/2017,13,18.1,0,1,11.12
8/27/2017,11.3,11.6,0,1,11.12
8/27/2017,13,13.1,0,1,11.12
8/27/2017,22,28.6,0,1,11.12
8/27/2017,21,22.8,0,1,11.12
8/27/2017,17,16.7,0,1,11.12
8/27/2017,24.5,26.1,4,1,11.12
8/27/2017,17.5,18.1,4,1,11.12
8/27/2017,31,35.4,4,1,11.12
8/27/2017,17,18.5,4,1,11.12
8/27/2017,28,28.1,4,1,11.12
8/27/2017,13,14,,1,11.12
8/27/2017,17,20,4,1,11.12
8/27/2017,40,39.6,2,1,11.12
8/27/2017,9990,9990,4,1,11.12
8/27/2017,17,20.1,4,1,11.12
8/27/2017,12.2,12,4,1,11.12
8/27/2017,0,13.9,2,1,11.12
8/27/2017,12.5,14.3,4,1,11.12
8/27/2017,32.5,32.7,4,1,11.12
8/27/2017,9990,9991,4,1,11.12
8/27/2017,16.5,18.7,4,1,11.12
8/27/2017,9,9.9,4,1,11.12
8/27/2017,0,20.8,4,1,11.12
8/27/2017,23,24,4,1,11.12
8/27/2017,13.4,15.2,2,1,11.12
8/27/2017,9,12.5,1,1,11.12
8/27/2017,9,18,4,1,11.12
8/27/2017,9,10.3,2,1,11.12
8/27/2017,18,19.3,4,1,11.12
8/27/2017,0,0.1,4,1,11.12
8/27/2017,0,0.3,4,1,11.12
8/27/2017,17,17.4,2,1,11.12
8/27/2017,14.5,15.1,2,1,11.12
8/27/2017,21,21,2,1,11.12
8/27/2017,11,12.7,4,1,11.12
8/27/2017,17,17.1,4,1,11.12
8/27/2017,18,21.3,2,1,11.12
8/27/2017,13,12.9,4,1,11.12
8/27/2017,9,14.8,2,1,11.12
8/27/2017,21,22.2,2,1,11.12
8/27/2017,31.8,33.4,4,1,11.12
8/27/2017,15,16.1,2,1,11.12
8/27/2017,17,20.5,0,1,11.12
8/27/2017,11.5,14.3,4,1,11.12
8/27/2017,18,16.3,4,1,11.12
8/27/2017,10.5,9.7,2,1,11.12
8/27/2017,16,15.9,4,1,11.12
8/27/2017,12,14.3,2,1,11.12
8/27/2017,13.5,14.5,4,1,11.12
8/27/2017,10,12.9,2,1,11.12
8/27/2017,17,20,2,1,11.12
8/27/2017,12.8,12.9,4,1,11.12
8/27/2017,11.5,11.5,4,1,11.12
8/27/2017,9,12,2,1,11.12
8/27/2017,17,18.6,0,1,11.12
8/27/2017,22,21.5,4,1,11.12
8/27/2017,9,11.5,4,1,11.12
8/27/2017,53.4,58.1,2,1,11.12
8/27/2017,33.4,38,0,1,11.12
8/27/2017,64.2,67.1,0,1,11.12
8/27/2017,67.9,69.5,2,1,11.12
8/27/2017,24.3,25.8,4,1,11.12
8/27/2017,68,71.1,2,1,11.12
8/27/2017,111.6,111.2,0,1,11.12
8/27/2017,79.2,82.3,,1,11.12
8/27/2017,117.5,116.4,2,1,11.12
8/27/2017,162.8,162.3,2,1,11.12
8/27/2017,133.5,1,4,1,11.12
8/27/2017,27.8,23.4,,1,11.12
8/27/2017,27.9,20.1,2,1,11.12
8/27/2017,25.8,27.1,2,1,11.12
8/27/2017,115.1,118.4,4,1,11.12
8/27/2017,161,163.3,4,1,11.12
8/27/2017,120.9,121.3,2,1,11.12
8/27/2017,114,115.9,4,1,11.12
8/27/2017,206,207.7,4,1,11.12
8/27/2017,120,121.6,4,1,11.12
8/27/2017,141.9,145.1,2,1,11.12
8/27/2017,123,121.8,4,1,11.12
8/27/2017,207.9,203.9,4,1,11.12
8/27/2017,203,205.5,4,1,11.12
8/27/2017,117.3,118.8,4,1,11.12
8/27/2017,123.3,124.4,2,1,11.12
8/27/2017,120.6,120.2,4,1,11.12
8/27/2017,106.6,110.3,4,1,11.12
8/27/2017,80,80.6,4,1,11.12
8/27/2017,121,118.9,2,1,11.12
8/27/2017,104,103.6,4,1,11.12
8/27/2017,121,114.2,4,1,11.12
8/27/2017,116,121.8,2,1,11.12
8/27/2017,70.4,71.4,4,1,11.12
8/27/2017,70.5,72.4,2,1,11.12
8/27/2017,163.9,164.1,4,1,11.12
8/27/2017,203,206.4,,1,11.12
8/27/2017,122.5,116.9,2,1,11.12
8/27/2017,128.4,133.7,4,1,11.12
8/27/2017,201,202.5,4,1,11.12
8/27/2017,159.9,161.8,2,1,11.12
8/27/2017,121,119.9,4,1,11.12
8/27/2017,149,166.9,2,1,11.12
8/27/2017,203,207.5,2,1,11.12
8/27/2017,124,120.9,4,1,11.12
8/27/2017,163,163,4,1,11.12
8/27/2017,149,155.9,2,1,11.12
8/27/2017,9990,9991,2,1,11.12
8/27/2017,150,151.8,4,1,11.12
8/27/2017,81.9,81.8,2,1,11.12
8/27/2017,9990,155,4,1,11.12
8/27/2017,9990,170.1,4,1,11.12
8/27/2017,115,115.1,2,1,11.12
